id,name,phone,website_url
1602,Unify Brewing Company,8164566374,http://www.UnifyBrewing.com
1603,"Unnamed Beer Company, LLC",,http://www.unnamedbeer.com
1604,Upslope Brewing Company,3033961898,
1605,Upslope Brewing Company - Flatiron Park,,http://www.upslopebrewing.com
1606,Upslope Brewing Company - Lee Hill,3033961898,http://www.upslopebrewing.com
1607,Ursula Brewery,7203248529,http://www.ursulabrewery.com
1608,Ute Pass Brewing Co,7196868722,http://www.utepassbrewingcompany.com
1609,Uturn BBQ,3039936033,http://www.uturnbbq.com
1610,Vail Brewing Company,9704704351,http://www.vailbrewingco.com
1611,Verboten Brewing,9707757371,http://www.verbotenbrewing.com
1612,Very Nice Brewing Co,3032583770,http://www.verynicebrewing.com
1613,Veteran Brothers Brewing Company,9705876786,https://www.facebook.com/veteranbrothersbrew
1614,Vine Street Pub & Brewery,3033882337,http://www.mountainsunpub.com
1615,Vision Quest Brewing Company,3038986802,http://www.visionquestbrewing.com
1616,Walter Brewing Company,7195420766,http://www.waltersbeer.com
1617,WeldWerks Brewing Co.,9705185226,http://www.weldwerksbrewing.com
1618,West Flanders Brewing Co,3034472739,http://www.wfbrews.com
1619,Westbound & Down Brewing Company,7205023121,http://www.westboundanddown.com
1620,Westbound and Down,7205023121,
1621,WestFax Brewing Co.,3032333742,http://www.westfaxbrewingcompany.com
1622,Westminster Brewing Co,3032841864,http://westminsterbrewingco.com
1623,Whistle Pig Brewing Company,7195981339,http://www.whistlepigbrewing.com
1624,Wibby Brewing,,http://www.wibbybrewing.com
1625,Wild Woods Brewery,3034841465,http://www.wildwoodsbrewery.com
1626,WildEdge Brewing Collective,9705659445,http://www.wildedgebrewing.com
1627,Wiley Roots Brewing Co,9706911641,http://www.wileyrootsbrewing.com
1628,Wit's End Brewing Co,3033599119,http://www.witsendbrewing.com
1629,Wonderland Brewing Co.,3039530400,http://www.wonderlandbrewing.com
1630,Woods Boss Brewing Company,9149609225,http://www.woodsbossbrew.com
1631,World's End Brewpub,3035515637,http://www.ourplacebrewhaus.com
1632,Wynkoop Brewing Co,3032972700,http://www.wynkoop.com
1633,Yampa Valley Brewing Company,9702768014,http://www.yampavalleybrew.com
1634,Zephyr Brewing Co,7202959374,http://www.zephyrbrewingco.com
1635,Zuni Street Brewing Company,3038626525,http://www.zunistreetbrewing.com
1636,Zwei Brewing Co,9702232482,http://www.zweibruderbrewing.com
1637,The Beer'd Brewing Company,8602139307,http://www.beerdbrewing.com
1638,30 Mile Brewing Co.,8603395238,http://www.30milebrewingco.com
1639,Alvarium Beer Company,8603572039,http://www.alvariumbeer.com
1640,Armada Brewing,4754413759,http://www.armadabeer.com
1641,Aspetuck Brew Lab,2032539423,http://www.aspetuckbrewlab.com
1642,Athletic Brewing Company,2032730422,http://www.AthleticBrewing.com
1643,Back East Brewing,8602421793,http://www.backeastbrewing.com
1644,BADSONS Beer Co,2033082654,http://www.badsoons.com
1645,Barley Head Brewery,,http://www.barleyheadbrewery.com
1646,Beaver Beer Co,,http://www.beaverbeer.com
1647,Black Hog Brewing Co,2032626075,http://www.blackhogbrewing.com
1648,Black Pond Brews,8602075295,http://www.blackpondbrews.com
1649,Blackrock Beer Co,6314823118,http://www.blackrockbeerco.com
1650,Boondoggle Brewing,8603367366,http://www.boondogglebeers.com
1651,Brass Works Brewing Company LLC,2035276223,http://www.brassworksbrewing.com
1652,Brewery in Planning - Bristol,8603059556,http://www.hopculturefarms.com
1653,Brewery In Planning - CT,8603152470,
1654,Brewery Legitimus,8608108894,http://www.brewerylegitimus.com
1655,Brewport Brewing Co,2036124438,http://www.brewportct.com
1656,Broad Brook Brewing Company,8606231000,http://www.broadbrookbrewing.com
1657,Broad Leaf Farm Brewery,2158057228,
1658,Broken Symmetry Gastro Brewery,2037311735,
1659,BruRm At Bar,2034958924,http://www.barnightclub.com
1660,Cambridge House Brew Pub - Granby,8606532739,http://www.cbh.beer
1661,Center Street Brewing Company,,http://n/a
1662,Charter Oak Brewing Company LLC,2036165268,http://www.charteroakbrewing.com
1663,Church Owl Beer,,http://www.churchowlbeer.com
1664,City Steam Brewery,8605251600,http://www.citysteam.biz
1665,Cliffside Brewing,,http://www.cliffsidebrewing.com
1666,Cold Creek Brewery,8608581900,http://coldcreekbrewery.com
1667,Coles Road Brewing,,http://ColesRoadBrewing.com
1668,Connecticut Valley Brewing Company,8606442707,http://www.ctvalleybrewing.com
1669,Cottrell Brewing Co,8605998213,http://www.cottrellbrewing.com
1670,Counterweight Brewing Company,2038217333,http://www.Counterweightbrewing.com
1671,Dockside Waterfront Biergarten and Brewery,,
1672,Donderwolk,,http://www.facebook.com/donderwolkbrouwerij
1673,Duvig Brewing Co,2032082213,http://www.duvig.com
1674,East Rock Brewing Company,2035303484,http://www.eastrockbeer.com
1675,Epicure Brewing,8603770789,http://www.epicurebrewing.com
1676,Fairfield Craft Ales,2032962530,http://www.fairfieldcraftales.com
1677,Fat Orange Cat Brew Co,8608818045,http://www.fatorangecatbrewco.com
1678,Fifth Year Brewery,,
1679,Firefly Hollow Brewing Co.,8608458977,http://www.fireflyhollowbrewing.com
1680,Five Churches Brewing,8602238080,http://www.facebook.com/FiveChurchesBrewing
1681,Forest City Brewing,8607882138,
1682,Fox Farm Brewery,8602870076,http://foxfarmbeer.com
1683,Front Porch Brewing,2036791096,http://www.frontporchbrewing.org
1684,Great Falls Brewing Company,8609217843,http://GreatFallsBrews.com
1685,Great New London Brewing Co / Safe Harbor Brewing,8605998213,http://www.safeharborbeer.com
1686,Half Full Brewery,2032748788,http://www.halffullbrewery.com
1687,Hammer & Nail Brewing,2032404987,http://www.HammerNailBrewing.com
1688,Hanging Hills Brewing Company,8602637033,http://www.hanginghillsbrewery.com
1689,Hog River Brewing Co,8602062119,http://www.hogriverbrewing.com
1690,Housatonic River Brewing,8609460266,http://www.housatonicriverbrewing.com
1691,"HRG Management, LLC",,
1692,Iron Brewing Company,2033544010,http://www.ironbrewing.com
1693,"Jovial Foods, Inc.",8605350494,http://www.jovialfoods.com
1694,Kent Falls Brewing Company,8603989645,
1695,Kinsmen Brewing,8605784778,http://www.kinsmenbrewing.com
1696,Labyrinth Brewing Company,,http://www.LBC.Beer
1697,Lasting Brass Craft Brewing,8604172581,http://www.lastingbrass.com
1698,Little House Brewing Company,6128105315,http://www.littlehousebrewing.com
1699,Little Red Barn Brewing,8603873536,http://LRBbrewers.com
1700,Lock City Brewing,2033136454,http://www.lockcitybrewing.com
1701,Lost Elm Artisanal Ales,,http://www.lostelmbeer.com
1702,Lost Viking Brewing Company,2035256196,http://www.lostvikingbrew.com
1703,Milford Point Brewing Company,2037019077,
1704,New England Brewing Co,2033872222,http://www.newenglandbrewing.com
1705,No Worries Brewing Company,2036916662,http://www.noworriesbeer.com
1706,Nod Hill Brewery,2036171191,http://www.nodhillbrewery.com
1707,OEC Brewing,2032952831,http://www.oecbrewing.com
1708,Olde Burnside Brewing Co.,8605282200,http://www.oldeburnsidebrewing.com
1709,Outer Light Brewing Company,4752019972,http://www.outerlightbrewing.com
1710,Overshores Brewing Co,2039096224,http://www.overshores.com
1711,Pie & Pints Restaurant & Brewery,2035731743,http://www.piesandpints.biz
1712,Powder Hollow Brewery,8602050942,http://www.powderhollowbrewery.com
1713,Relic Brewing,,
1714,Reverie Brewing Company,,http://reveriebrewing.com
1715,Shebeen Brewing Company,2035142336,http://www.shebeenbrewing.com
1716,Steady Habit Brewing Company,8607775041,
1717,Still HIll Brewery LLC,8604366368,http://www.stillhillbrewery.com
1718,Stony Creek Brewery,2034334545,http://www.stonycreekbeer.com
1719,Stony Creek Brewery At Foxwoods Resort Casino,8603123000,
1720,Stubborn Beauty Brewing,8608747459,http://www.stubbornbeauty.com
1721,Taylor Brooke Brewery,8609741263,http://www.taylorbrookewinery.com
1722,The Crossings Restaurant and Brewpub,8609283663,http://www.thecrossingsbrewpub.com
1723,The Redding Beer Company,2035879000,http://www.reddingbeer.com
1724,These Guys Brewing Company,8609498550,http://www.theseguysbrewig.com
1725,Thimble Island Brewery,2032082827,http://www.thimbleislandbrewery.com
1726,Thomas Hooker Brewing Co LLC,8602423111,http://www.hookerbeer.com
1727,Tox Brewing Company,,http://www.toxbrewing.com
1728,Two Roads Brewing Co,2033352010,http://www.tworoadsbrewing.com
1729,Unleashed Brewing Company,,http://www.unleashedbrewing.com
1730,Veracious Brewing Company,2038805670,http://www.veraciousbrewing.com
1731,Willimantic Brewing Co and Main Street Cafe,8604236777,http://www.willibrew.com
1732,Witchdoctor Brewing Company,8604261924,http://www.witchdoctorbrewing.com
1733,Woodbury Brewing Company,2039108955,http://www.woodburybrewingcompany.com
1734,16 Mile Brewing Co,3022538816,http://www.16milebrewery.com
1735,38Â°-75Â° Brewing,3022278519,
1736,3rd Wave Brewing Co,3029070423,http://www.3rdwavebrewingco.com
1737,Argilla Brewing Co @ Pietro's Pizza,3027318200,http://www.argillabrewing.com
1738,Bellefonte Brewing Co,3025401055,http://www.bellefontebrewingco.com
1739,Blue Earl Brewing Company,,http://www.blueearlbrewing.com
1740,Brewery in Planning - REHOBOTH,3525625449,http://www.sodelconcepts.com
1741,Brick Works Brewing and Eats,3025082523,http://www.brickworksde.com
1742,Crooked Hammock Brewery,,
1743,Dew Point Brewing,3025183636,http://www.dewpointbrewing.com
1744,Dewey Beer Co.,3022271182,http://www.deweybeerco.com
1745,Dogfish Head Brewings & Eats,3022262739,http://www.dogfish.com
1746,Dogfish Head Craft Brewery,3026841000,http://www.dogfish.com
1747,Fins Big Oyster Brewery,3022902410,http://bigoysterbrewery.com
1748,First State Brewing Company,3022859535,http://www.firststatebrewing.com
1749,Fordham and Old Dominion Brewing Company,3026784810,http://www.fordhamanddominion.com
1750,Iron Hill Brewery & Restaurant - Newark,3022669000,http://www.ironhillbrewery.com
1751,Iron Hill Brewery & Restaurant - Rehoboth Beach,3022608000,http://www.ironhillbrewery.com
1752,Iron Hill Brewery & Restaurant - Wilmington,3026588200,http://www.ironhillbrewery.com
1753,Midnight Oil Brewing,3022867641,
1754,Midnight Oil Brewing Company,3022867641,http://www.midnightoilbrewing.com
1755,Mispillion River Brewing,3024916623,http://www.mispillionriverbrewing.com
1756,Pizza By Elizabeths,3026544478,http://www.pizzabyelizabeths.com
1757,Revelation Craft Brewing Co,3022125674,http://Www.revbeer.com
1758,Stewart's Brewing Co,3028362739,http://www.stewartsbrewingcompany.com
1759,Stitch House Brewery,3022504280,http://www.stitchhousebrewery.com
1760,Twin Lakes Brewing Co,3029952337,http://www.twinlakesbrewingcompany.com
1761,Volunteer Brewing Company,3024640822,http://www.VolunteerBrewing.com
1762,Wilmington Brew Works,3027574971,http://www.wilmingtonbrewworks.com
1763,3 Stars Brewing Co,2026700333,http://www.3starsbrewing.com
1764,AdMerk Corp. Inc.,6172028069,http://www.paugustin.com
1765,Artesanales Cervezarte C.A.,582124289327,http://www.cervezarte.com
1766,Atlas Brew Works,2028320420,http://www.atlasbrewworks.com
1767,Bardo Brewpub,7622337070,http://www.bardo.beer
1768,Bluejacket,,http://www.bluejacketdc.com
1769,Brewery in Planning - Washington,,
1770,Capitol City Brewing Co,2028422337,http://www.capcitybrew.com
1771,City-State Brewing Company,2025310481,http://citystatebrewing.com
1772,DC Brau Brewing Company,2026218890,http://www.dcbrau.com
1773,District ChopHouse and Brewery,2023473434,http://www.districtchophouse.com
1774,Gordon Biersch Brewery Restaurant - Navy  Yard,2024842739,http://www.gordonbiersch.com/locations/navy-yard?action=view
1775,Gordon Biersch Brewery Restaurant - Washington,2027835454,http://www.gordonbiersch.com/locations/washington-dc?action=view
1776,Handsome Beer Company,,
1777,Hellbender Brewing Company,2022301030,http://www.hellbenderbeer.com
1778,National Capital Brewing Company,,http://www.natcapbrew.com
1779,Red Bear Brewing Co,2062997485,http://www.redbear.beer
1780,Right Proper Brewing Company,2026072337,http://www.rightproperbrewing.com
1781,Right Proper Brewing Company,2026072337,http://www.rightproperbrewery.com
1782,The Public Option,2023975129,http://www.thepublicoptiondc.com
1783,26 Degree Brewing Company,9545326964,
1784,3 Daughters Brewing,7274956002,http://www.3dbrewing.com
1785,"3 Keys Brewing Company, LLC",9412180396,http://www.3keysbrewing.com
1786,3 Sons Brewing Co.,9546013833,http://www.3sonsbrewingco.com
1787,3rd Planet Brewing,8505029952,http://www.facebook.com/3rdplanetbrewing/
1788,7venth Sun Brewery,7277333013,http://www.7venthsun.com
1789,7venth Sun Tampa,8132315900,
1790,81Bay Brewing Company,8133722739,http://81baybrewco.com
1791,A Little Madness Brewing Company,,http://www.ALittleMadnessBrewingCompany.com
1792,Aardwolf Brewing Company,9043010755,http://www.aardwolfbrewing.com
1793,Abbey Brewing Co,3055388110,
1794,Alcatraz Brewing,3866278909,http://www.alcatraz.beer
1795,Alligator Brewing / Tall Paul's Brewhouse,3525050990,
1796,Amelia Island Brewing Company,9043106088,http://www.theameliatavern.com
1797,American Icon Brewery,7729344266,http://www.americaniconbrewery.com
1798,Americana Brewery,,
1799,Ancient City Brewing Co.,9044299654,http://www.ancientcitybrewing.com
1800,"Angry Chair Brewing, LLC.",8138921651,http://www.angrychairbrewing.com
1801,Anheuser-Busch Inc â Jacksonville,9047510700,
1802,Ankrolab Brewing Company,2394511223,http://ankrolab.com
1803,Arkane Aleworks,7272707117,http://www.arkanebeer.com
1804,Atlantic Beach Brewing Company,9048948426,http://www.atlanticbeachbrewingcompany.com
1805,Backyard Barn Winery and Microbrewery,3524187887,http://www.backyardbardwinery.com
1806,Bangin' Banjo Brewing Company,9549783113,http://www.banginbanjobrewing.com
1807,Barrel of Monks Brewing,5615101253,http://www.barrelofmonks.com
1808,Barrie Brewing Company,,
1809,Bastet Brewing,,http://www.bastetbrewing.com
1810,Bay Brewing Company,18134763767,
1811,BeachFly Brewing Company,3214124900,
1812,Beachside Brew Pub,3868465143,http://www.beachsidebrewpub.com
1813,Beer Religion,,
1814,Big Bear Brewing Co,9543415545,http://www.bigbearbrewingco.com
1815,Big Blue Brewing,9737693294,http://www.bigbluebrewing.com
1816,Big River Grille & Brewing Works - Disney,4075600253,http://www.craftworksrestaurants.com
1817,Big Storm Brewing,,
1818,Big Storm Brewing,7273762890,
1819,Big Storm Brewing Co.,7274970666,http://www.bigstormbrewery.com
1820,Big Top Brewing Company,,http://Bigtopbrewing.com
1821,Biscayne Bay Brewing Co,,
1822,Blackadder Brewing Company,3523390324,http://www.blackadderbrewing.com
1823,Bob Loblaw Brewing,3052495628,http://www.bobloblawbrewing.com
1824,Bog Brewing Company,9046793146,http://www.bogbrewery.com
1825,Bold City Brewery,9045037682,http://www.boldcitybrewery.com
1826,Bold City Brewery,9043796551,http://www.boldcitybrewery.com
1827,Bone Hook Brewing Company,2396318522,http://www.bonehookbrewing.com
1828,Bone Island Brewing,3053043472,http://www.boneislandbrewing.com
1829,Bousa Brewing Company,3053635166,http://www.bousabrewing.com
1830,Bowigens Beer Company,4079607816,http://www.bowigens.com
1831,Bremen Beer Ventures,3059036996,
1832,Brew Angels LLC,8505640034,
1833,Brew Bus Brewing,8139907310,http://www.brewbususa.com
1834,"Brew Hub, LLC",8636987600,http://www.brewhub.com
1835,Brew Life Brewing,9419523831,http://www.brewlifebrewing.com
1836,Brewers Tasting Room,7278733900,http://www.brewerstastingroom.com
1837,Brewery In Planning - Asheville,8184197015,
1838,"Brewery in Planning - Clearwater, FL",3175196121,
1839,"Brewery in Planning - Fort Laurderdale, FL",9547560724,http://www.uatteam.com
1840,Brewery in Planning - Gainesville,3523162392,
1841,Brewery in Planning - Niceville,8507585981,
1842,"Brewery in Planning - Sanford, FL",4073888286,
1843,Brewery in Planning - st johns,9045140458,
1844,"Brewery in Planning - St.Augustine, FL",9044608100,
1845,Brewery in Planning - Tampa,,
1846,Brewery In Planning - V-Twin Brewing,,
1847,Brewpop Brewery,8636623864,http://www.brewpop.com
1848,Brighter Day's Brewing Company,7272242027,http://www.brighterdaysbeer.com
1849,Broken Cauldron Taproom and Brewery,4079861012,http://www.brokencauldrontaproom.com
1850,Broken Coat Brewing,,
1851,Buffalo Theory Brewing Co. LLC,,http://www.Buffalotheorybrewingco.com
1852,Bugnutty Brewing Company,3214524460,http://www.bugnutty.com
1853,Bullfrog Creek Brewing Company,8137038835,http://www.bullfrogcreekbrewing.com
1854,Bury Me Brewing Company,2393322337,http://www.burymebrewing.com
1855,Cafe Karibo,9042775269,http://www.cafekaribo.com
1856,Cage Brewing,7272014278,
1857,Caledonia Brewing,7273515105,http://www.caledoniabrewing.com
1858,Calusa Brewing Company,9419228150,http://www.calusabrewing.com
1859,Castle Church Brewing Community,,http://www.castlechurchbrewing.com
1860,Cayo Hueso Brewing,,
1861,Central 28 Beer Company,3866682811,http://www.central28beer.com
1862,Cervecentro,3055171656,http://www.cervecentro.com.ve
1863,Cerveceria Rancho Humo,5062233223,http://www.cerveceriaranchohumo.com
1864,Cerveza Guajira,3056005692,
1865,Charlie and Jakes Brewery and Grille,3217527675,http://www.cjbrewery.com
1866,Cigar City Airport Location,,
1867,Cigar City Brewing Co,8133486363,http://www.cigarcitybrewing.com
1868,Civil Society Brewing Co,5618556680,http://www.civilsocietybrewing.com
1869,Clermont Brewing Company,,
1870,CNB Brewpub,9418096760,
1871,Cocoa Beach Brewing Co,3216132941,http://www.cocoabeachbrewingcompany.com
1872,Concrete Beach Brewery,3057962727,http://www.concretebeachbrewery.com/
